"date","Dólar","Salario_Minimo","Reservas_Internacionais","Selic","IPCA"
"2002-03-21",2.3475,180,36721,18.5,0.6
"2002-03-22",2.3508,180,36721,18.5,0.6
"2002-03-25",2.3641,180,36721,18.5,0.6
"2002-03-26",2.3502,180,36721,18.5,0.6
"2002-03-27",2.3371,180,36721,18.5,0.6
"2002-03-28",2.3236,180,36721,18.5,0.6
"2002-04-01",2.322,200,33008,18.5,0.8
"2002-04-02",2.3022,200,33008,18.5,0.8
"2002-04-03",2.2977,200,33008,18.5,0.8
"2002-04-04",2.3118,200,33008,18.5,0.8
"2002-04-05",2.2924,200,33008,18.5,0.8
"2002-04-08",2.2907,200,33008,18.5,0.8
"2002-04-09",2.2842,200,33008,18.5,0.8
"2002-04-10",2.2728,200,33008,18.5,0.8
"2002-04-11",2.2709,200,33008,18.5,0.8
"2002-04-12",2.2988,200,33008,18.5,0.8
"2002-04-15",2.318,200,33008,18.5,0.8
"2002-04-16",2.3172,200,33008,18.5,0.8
"2002-04-17",2.3165,200,33008,18.5,0.8
"2002-04-18",2.3327,200,33008,18.5,0.8
"2002-04-19",2.3269,200,33008,18.5,0.8
"2002-04-22",2.3347,200,33008,18.5,0.8
"2002-04-23",2.3487,200,33008,18.5,0.8
"2002-04-24",2.3568,200,33008,18.5,0.8
"2002-04-25",2.3666,200,33008,18.5,0.8
"2002-04-26",2.3558,200,33008,18.5,0.8
"2002-04-29",2.3689,200,33008,18.5,0.8
"2002-04-30",2.3625,200,33008,18.5,0.8
"2002-05-02",2.377,200,33008,18.5,0.8
"2002-05-03",2.4149,200,33008,18.5,0.8
"2002-05-06",2.4327,200,33008,18.5,0.8
"2002-05-07",2.4174,200,33008,18.5,0.8
"2002-05-08",2.4341,200,33008,18.5,0.8
"2002-05-09",2.4519,200,33008,18.5,0.8
"2002-05-10",2.4838,200,33008,18.5,0.8
"2002-05-13",2.4952,200,33008,18.5,0.8
"2002-05-14",2.5154,200,33008,18.5,0.8
"2002-05-15",2.5117,200,33008,18.5,0.8
"2002-05-16",2.4799,200,33008,18.5,0.8
"2002-05-17",2.4763,200,33008,18.5,0.8
"2002-05-20",2.4737,200,33008,18.5,0.8
"2002-05-21",2.4787,200,33008,18.5,0.8
"2002-05-22",2.5016,200,33008,18.5,0.8
"2002-05-23",2.5296,200,33008,18.5,0.8
"2002-05-24",2.524,200,33008,18.5,0.8
"2002-05-27",2.5228,200,33008,18.5,0.8
"2002-05-28",2.5248,200,33008,18.5,0.8
"2002-05-29",2.5201,200,33008,18.5,0.8
"2002-05-31",2.522,200,33008,18.5,0.8
"2002-06-03",2.5413,200,33008,18.5,0.8
"2002-06-04",2.5697,200,33008,18.5,0.8
"2002-06-05",2.6086,200,33008,18.5,0.8
"2002-06-06",2.6418,200,33008,18.5,0.8
"2002-06-07",2.6708,200,33008,18.5,0.8
"2002-06-10",2.6367,200,33008,18.5,0.8
"2002-06-11",2.6664,200,33008,18.5,0.8
"2002-06-12",2.7486,200,33008,18.5,0.8
"2002-06-13",2.6922,200,33008,18.5,0.8
"2002-06-14",2.7181,200,33008,18.5,0.8
"2002-06-17",2.6823,200,33008,18.5,0.8
"2002-06-18",2.67,200,33008,18.5,0.8
"2002-06-19",2.703,200,33008,18.5,0.8
"2002-06-20",2.7505,200,33008,18.5,0.8
"2002-06-21",2.791,200,33008,18.5,0.8
"2002-06-24",2.8269,200,33008,18.5,0.8
"2002-06-25",2.7995,200,33008,18.5,0.8
"2002-06-26",2.8584,200,33008,18.5,0.8
"2002-06-27",2.8593,200,33008,18.5,0.8
"2002-06-28",2.8444,200,33008,18.5,0.8
"2002-07-01",2.8595,200,39060,18.5,1.19
"2002-07-02",2.9141,200,39060,18.5,1.19
"2002-07-03",2.8617,200,39060,18.5,1.19
"2002-07-04",2.8481,200,39060,18.5,1.19
"2002-07-05",2.8746,200,39060,18.5,1.19
"2002-07-08",2.8711,200,39060,18.5,1.19
"2002-07-09",2.8551,200,39060,18.5,1.19
"2002-07-10",2.8541,200,39060,18.5,1.19
"2002-07-11",2.8232,200,39060,18.5,1.19
"2002-07-12",2.8147,200,39060,18.5,1.19
"2002-07-15",2.8455,200,39060,18.5,1.19
"2002-07-16",2.8671,200,39060,18.5,1.19
"2002-07-17",2.8783,200,39060,18.5,1.19
"2002-07-18",2.8772,200,39060,18,1.19
"2002-07-19",2.8671,200,39060,18,1.19
"2002-07-22",2.8816,200,39060,18,1.19
"2002-07-23",2.9132,200,39060,18,1.19
"2002-07-24",2.9479,200,39060,18,1.19
"2002-07-25",2.9822,200,39060,18,1.19
"2002-07-26",3.0177,200,39060,18,1.19
"2002-07-29",3.1449,200,39060,18,1.19
"2002-07-30",3.2692,200,39060,18,1.19
"2002-07-31",3.4285,200,39060,18,1.19
"2002-08-01",3.3275,200,37643,18,0.65
"2002-08-02",3.0302,200,37643,18,0.65
"2002-08-05",3.0732,200,37643,18,0.65
"2002-08-06",3.207,200,37643,18,0.65
"2002-08-07",3.0598,200,37643,18,0.65
"2002-08-08",2.8883,200,37643,18,0.65
"2002-08-09",2.9964,200,37643,18,0.65
"2002-08-12",3.0979,200,37643,18,0.65
"2002-08-13",3.2094,200,37643,18,0.65
"2002-08-14",3.1965,200,37643,18,0.65
"2002-08-15",3.1912,200,37643,18,0.65
"2002-08-16",3.162,200,37643,18,0.65
"2002-08-19",3.1142,200,37643,18,0.65
"2002-08-20",3.0923,200,37643,18,0.65
"2002-08-21",3.0794,200,37643,18,0.65
"2002-08-22",3.1417,200,37643,18,0.65
"2002-08-23",3.1136,200,37643,18,0.65
"2002-08-26",3.0788,200,37643,18,0.65
"2002-08-27",3.0949,200,37643,18,0.65
"2002-08-28",3.1219,200,37643,18,0.65
"2002-08-29",3.1239,200,37643,18,0.65
"2002-08-30",3.0223,200,37643,18,0.65
"2002-09-02",3.0286,200,37643,18,0.65
"2002-09-03",3.0988,200,37643,18,0.65
"2002-09-04",3.1325,200,37643,18,0.65
"2002-09-05",3.1512,200,37643,18,0.65
"2002-09-06",3.1783,200,37643,18,0.65
"2002-09-09",3.1312,200,37643,18,0.65
"2002-09-10",3.1306,200,37643,18,0.65
"2002-09-11",3.1153,200,37643,18,0.65
"2002-09-12",3.1239,200,37643,18,0.65
"2002-09-13",3.1506,200,37643,18,0.65
"2002-09-16",3.1884,200,37643,18,0.65
"2002-09-17",3.2248,200,37643,18,0.65
"2002-09-18",3.324,200,37643,18,0.65
"2002-09-19",3.3843,200,37643,18,0.65
"2002-09-20",3.4277,200,37643,18,0.65
"2002-09-23",3.5448,200,37643,18,0.65
"2002-09-24",3.6216,200,37643,18,0.65
"2002-09-25",3.7257,200,37643,18,0.65
"2002-09-26",3.7516,200,37643,18,0.65
"2002-09-27",3.8541,200,37643,18,0.65
"2002-09-30",3.8949,200,37643,18,0.65
"2002-10-01",3.7467,200,35855,18,1.31
"2002-10-02",3.5936,200,35855,18,1.31
"2002-10-03",3.6952,200,35855,18,1.31
"2002-10-04",3.6593,200,35855,18,1.31
"2002-10-07",3.6965,200,35855,18,1.31
"2002-10-08",3.7017,200,35855,18,1.31
"2002-10-09",3.852,200,35855,18,1.31
"2002-10-10",3.9228,200,35855,18,1.31
"2002-10-11",3.9235,200,35855,18,1.31
"2002-10-14",3.8613,200,35855,18,1.31
"2002-10-15",3.8567,200,35855,21,1.31
"2002-10-16",3.8744,200,35855,21,1.31
"2002-10-17",3.9245,200,35855,21,1.31
"2002-10-18",3.8759,200,35855,21,1.31
"2002-10-21",3.9125,200,35855,21,1.31
"2002-10-22",3.9552,200,35855,21,1.31
"2002-10-23",3.8704,200,35855,21,1.31
"2002-10-24",3.8617,200,35855,21,1.31
"2002-10-25",3.8015,200,35855,21,1.31
"2002-10-28",3.7406,200,35855,21,1.31
"2002-10-29",3.8211,200,35855,21,1.31
"2002-10-30",3.7443,200,35855,21,1.31
"2002-10-31",3.645,200,35855,21,1.31
"2002-11-01",3.6113,200,35592,21,3.02
"2002-11-04",3.5418,200,35592,21,3.02
"2002-11-05",3.5625,200,35592,21,3.02
"2002-11-06",3.5976,200,35592,21,3.02
"2002-11-07",3.6218,200,35592,21,3.02
"2002-11-08",3.5271,200,35592,21,3.02
"2002-11-11",3.5035,200,35592,21,3.02
"2002-11-12",3.5527,200,35592,21,3.02
"2002-11-13",3.6342,200,35592,21,3.02
"2002-11-14",3.6797,200,35592,21,3.02
"2002-11-18",3.5889,200,35592,21,3.02
"2002-11-19",3.5547,200,35592,21,3.02
"2002-11-20",3.5146,200,35592,21,3.02
"2002-11-21",3.5103,200,35592,22,3.02
"2002-11-22",3.5616,200,35592,22,3.02
"2002-11-25",3.5492,200,35592,22,3.02
"2002-11-26",3.5872,200,35592,22,3.02
"2002-11-27",3.5898,200,35592,22,3.02
"2002-11-28",3.603,200,35592,22,3.02
"2002-11-29",3.6365,200,35592,22,3.02
"2002-12-02",3.616,200,35592,22,3.02
"2002-12-03",3.6625,200,35592,22,3.02
"2002-12-04",3.7049,200,35592,22,3.02
"2002-12-05",3.7514,200,35592,22,3.02
"2002-12-06",3.7526,200,35592,22,3.02
"2002-12-09",3.798,200,35592,22,3.02
"2002-12-10",3.7685,200,35592,22,3.02
"2002-12-11",3.7954,200,35592,22,3.02
"2002-12-12",3.7535,200,35592,22,3.02
"2002-12-13",3.7342,200,35592,22,3.02
"2002-12-16",3.6318,200,35592,22,3.02
"2002-12-17",3.5827,200,35592,22,3.02
"2002-12-18",3.5316,200,35592,22,3.02
"2002-12-19",3.5047,200,35592,25,3.02
"2002-12-20",3.4278,200,35592,25,3.02
"2002-12-23",3.4947,200,35592,25,3.02
"2002-12-24",3.501,200,35592,25,3.02
"2002-12-26",3.5251,200,35592,25,3.02
"2002-12-27",3.5413,200,35592,25,3.02
"2002-12-30",3.5333,200,35592,25,3.02
"2002-12-31",3.5333,200,35592,25,3.02
"2003-01-02",3.5224,200,35592,25,3.02
"2003-01-03",3.4698,200,35592,25,3.02
"2003-01-06",3.3664,200,35592,25,3.02
"2003-01-07",3.3423,200,35592,25,3.02
"2003-01-08",3.3124,200,35592,25,3.02
"2003-01-09",3.3297,200,35592,25,3.02
"2003-01-10",3.2918,200,35592,25,3.02
"2003-01-13",3.2956,200,35592,25,3.02
"2003-01-14",3.2758,200,35592,25,3.02
"2003-01-15",3.2983,200,35592,25,3.02
"2003-01-16",3.2937,200,35592,25,3.02
"2003-01-17",3.3632,200,35592,25,3.02
"2003-01-20",3.4103,200,35592,25,3.02
"2003-01-21",3.4402,200,35592,25,3.02
"2003-01-22",3.5189,200,35592,25,3.02
"2003-01-23",3.4901,200,35592,25.5,3.02
"2003-01-24",3.5923,200,35592,25.5,3.02
"2003-01-27",3.6623,200,35592,25.5,3.02
"2003-01-28",3.6312,200,35592,25.5,3.02
"2003-01-29",3.6417,200,35592,25.5,3.02
"2003-01-30",3.5696,200,35592,25.5,3.02
"2003-01-31",3.5258,200,35592,25.5,3.02
"2003-02-03",3.493,200,35592,25.5,3.02
"2003-02-04",3.5406,200,35592,25.5,3.02
"2003-02-05",3.5845,200,35592,25.5,3.02
"2003-02-06",3.6045,200,35592,25.5,3.02
"2003-02-07",3.5802,200,35592,25.5,3.02
"2003-02-10",3.6042,200,35592,25.5,3.02
"2003-02-11",3.5737,200,35592,25.5,3.02
"2003-02-12",3.6003,200,35592,25.5,3.02
"2003-02-13",3.6359,200,35592,25.5,3.02
"2003-02-14",3.658,200,35592,25.5,3.02
"2003-02-17",3.6232,200,35592,25.5,3.02
"2003-02-18",3.5889,200,35592,25.5,3.02
"2003-02-19",3.5935,200,35592,25.5,3.02
"2003-02-20",3.6067,200,35592,26.5,3.02
"2003-02-21",3.6097,200,35592,26.5,3.02
"2003-02-24",3.587,200,35592,26.5,3.02
"2003-02-25",3.6013,200,35592,26.5,3.02
"2003-02-26",3.5817,200,35592,26.5,3.02
"2003-02-27",3.585,200,35592,26.5,3.02
"2003-02-28",3.5632,200,35592,26.5,3.02
"2003-03-05",3.5637,200,35592,26.5,3.02
"2003-03-06",3.526,200,35592,26.5,3.02
"2003-03-07",3.501,200,35592,26.5,3.02
"2003-03-10",3.5281,200,35592,26.5,3.02
"2003-03-11",3.5061,200,35592,26.5,3.02
"2003-03-12",3.4763,200,35592,26.5,3.02
"2003-03-13",3.4293,200,35592,26.5,3.02
"2003-03-14",3.3958,200,35592,26.5,3.02
"2003-03-17",3.4442,200,35592,26.5,3.02
"2003-03-18",3.4308,200,35592,26.5,3.02
"2003-03-19",3.4576,200,35592,26.5,3.02
"2003-03-20",3.483,200,35592,26.5,3.02
"2003-03-21",3.4462,200,35592,26.5,3.02
"2003-03-24",3.407,200,35592,26.5,3.02
"2003-03-25",3.3892,200,35592,26.5,3.02
"2003-03-26",3.3747,200,35592,26.5,3.02
"2003-03-27",3.4031,200,35592,26.5,3.02
"2003-03-28",3.3757,200,35592,26.5,3.02
"2003-03-31",3.3531,200,35592,26.5,3.02
"2003-04-01",3.3359,240,41500,26.5,0.97
"2003-04-02",3.2795,240,41500,26.5,0.97
"2003-04-03",3.2563,240,41500,26.5,0.97
"2003-04-04",3.2469,240,41500,26.5,0.97
"2003-04-07",3.1723,240,41500,26.5,0.97
"2003-04-08",3.1649,240,41500,26.5,0.97
"2003-04-09",3.1857,240,41500,26.5,0.97
"2003-04-10",3.2157,240,41500,26.5,0.97
"2003-04-11",3.2147,240,41500,26.5,0.97
"2003-04-14",3.1818,240,41500,26.5,0.97
"2003-04-15",3.1154,240,41500,26.5,0.97
"2003-04-16",3.0752,240,41500,26.5,0.97
"2003-04-17",3.0289,240,41500,26.5,0.97
"2003-04-22",3.0639,240,41500,26.5,0.97
"2003-04-23",3.0147,240,41500,26.5,0.97
"2003-04-24",3.0029,240,41500,26.5,0.97
"2003-04-25",3.0123,240,41500,26.5,0.97
"2003-04-28",2.9915,240,41500,26.5,0.97
"2003-04-29",2.9251,240,41500,26.5,0.97
"2003-04-30",2.8898,240,41500,26.5,0.97
"2003-05-02",2.9159,240,41500,26.5,0.97
"2003-05-05",2.9845,240,41500,26.5,0.97
"2003-05-06",3.0277,240,41500,26.5,0.97
"2003-05-07",2.9639,240,41500,26.5,0.97
"2003-05-08",2.9177,240,41500,26.5,0.97
"2003-05-09",2.8802,240,41500,26.5,0.97
"2003-05-12",2.8757,240,41500,26.5,0.97
"2003-05-13",2.8653,240,41500,26.5,0.97
"2003-05-14",2.8902,240,41500,26.5,0.97
"2003-05-15",2.9306,240,41500,26.5,0.97
"2003-05-16",2.9731,240,41500,26.5,0.97
"2003-05-19",2.9815,240,41500,26.5,0.97
"2003-05-20",3.0141,240,41500,26.5,0.97
"2003-05-21",3.0109,240,41500,26.5,0.97
"2003-05-22",2.9842,240,41500,26.5,0.97
"2003-05-23",2.9445,240,41500,26.5,0.97
"2003-05-26",2.9565,240,41500,26.5,0.97
"2003-05-27",3.0257,240,41500,26.5,0.97
"2003-05-28",3.014,240,41500,26.5,0.97
"2003-05-29",2.9488,240,41500,26.5,0.97
"2003-05-30",2.9656,240,41500,26.5,0.97
"2003-06-02",2.978,240,41500,26.5,0.97
"2003-06-03",2.964,240,41500,26.5,0.97
"2003-06-04",2.9112,240,41500,26.5,0.97
"2003-06-05",2.8929,240,41500,26.5,0.97
"2003-06-06",2.8491,240,41500,26.5,0.97
"2003-06-09",2.8682,240,41500,26.5,0.97
"2003-06-10",2.8603,240,41500,26.5,0.97
"2003-06-11",2.8692,240,41500,26.5,0.97
"2003-06-12",2.862,240,41500,26.5,0.97
"2003-06-13",2.857,240,41500,26.5,0.97
"2003-06-16",2.8508,240,41500,26.5,0.97
"2003-06-17",2.8744,240,41500,26.5,0.97
"2003-06-18",2.8902,240,41500,26.5,0.97
"2003-06-20",2.8933,240,41500,26,0.97
"2003-06-23",2.8788,240,41500,26,0.97
"2003-06-24",2.8616,240,41500,26,0.97
"2003-06-25",2.8559,240,41500,26,0.97
"2003-06-26",2.894,240,41500,26,0.97
"2003-06-27",2.8812,240,41500,26,0.97
"2003-06-30",2.872,240,41500,26,0.97
"2003-07-01",2.8443,240,47645,26,0.2
"2003-07-02",2.8219,240,47645,26,0.2
"2003-07-03",2.8332,240,47645,26,0.2
"2003-07-04",2.8299,240,47645,26,0.2
"2003-07-07",2.8676,240,47645,26,0.2
"2003-07-08",2.8823,240,47645,26,0.2
"2003-07-09",2.8671,240,47645,26,0.2
"2003-07-10",2.8922,240,47645,26,0.2
"2003-07-11",2.9029,240,47645,26,0.2
"2003-07-14",2.8753,240,47645,26,0.2
"2003-07-15",2.8554,240,47645,26,0.2
"2003-07-16",2.8677,240,47645,26,0.2
"2003-07-17",2.8563,240,47645,26,0.2
"2003-07-18",2.8774,240,47645,26,0.2
"2003-07-21",2.8828,240,47645,26,0.2
"2003-07-22",2.8826,240,47645,26,0.2
"2003-07-23",2.8878,240,47645,26,0.2
"2003-07-24",2.8961,240,47645,24.5,0.2
"2003-07-25",2.8885,240,47645,24.5,0.2
"2003-07-28",2.8965,240,47645,24.5,0.2
"2003-07-29",2.9155,240,47645,24.5,0.2
"2003-07-30",2.9473,240,47645,24.5,0.2
"2003-07-31",2.9655,240,47645,24.5,0.2
"2003-08-01",3.0006,240,47793,24.5,0.34
"2003-08-04",3.074,240,47793,24.5,0.34
"2003-08-05",3.0366,240,47793,24.5,0.34
"2003-08-06",3.039,240,47793,24.5,0.34
"2003-08-07",3.0069,240,47793,24.5,0.34
"2003-08-08",2.9892,240,47793,24.5,0.34
"2003-08-11",2.9945,240,47793,24.5,0.34
"2003-08-12",3.0237,240,47793,24.5,0.34
"2003-08-13",3.0309,240,47793,24.5,0.34
"2003-08-14",3.014,240,47793,24.5,0.34
"2003-08-15",2.993,240,47793,24.5,0.34
"2003-08-18",2.9848,240,47793,24.5,0.34
"2003-08-19",2.9973,240,47793,24.5,0.34
"2003-08-20",3.001,240,47793,24.5,0.34
"2003-08-21",3.0032,240,47793,22,0.34
"2003-08-22",2.9926,240,47793,22,0.34
"2003-08-25",2.9895,240,47793,22,0.34
"2003-08-26",2.9896,240,47793,22,0.34
"2003-08-27",2.9734,240,47793,22,0.34
"2003-08-28",2.9531,240,47793,22,0.34
"2003-08-29",2.9665,240,47793,22,0.34
"2003-09-01",2.984,240,52675,22,0.78
"2003-09-02",2.9789,240,52675,22,0.78
"2003-09-03",2.9568,240,52675,22,0.78
"2003-09-04",2.9418,240,52675,22,0.78
"2003-09-05",2.9216,240,52675,22,0.78
"2003-09-08",2.9155,240,52675,22,0.78
"2003-09-09",2.9306,240,52675,22,0.78
"2003-09-10",2.9125,240,52675,22,0.78
"2003-09-11",2.8991,240,52675,22,0.78
"2003-09-12",2.8959,240,52675,22,0.78
"2003-09-15",2.8898,240,52675,22,0.78
"2003-09-16",2.8967,240,52675,22,0.78
"2003-09-17",2.9057,240,52675,22,0.78
"2003-09-18",2.8975,240,52675,20,0.78
"2003-09-19",2.9065,240,52675,20,0.78
"2003-09-22",2.9021,240,52675,20,0.78
"2003-09-23",2.9145,240,52675,20,0.78
"2003-09-24",2.9244,240,52675,20,0.78
"2003-09-25",2.9306,240,52675,20,0.78
"2003-09-26",2.9373,240,52675,20,0.78
"2003-09-29",2.9374,240,52675,20,0.78
"2003-09-30",2.9234,240,52675,20,0.78
"2003-10-01",2.9034,240,54093,20,0.29
"2003-10-02",2.8989,240,54093,20,0.29
"2003-10-03",2.8875,240,54093,20,0.29
"2003-10-06",2.8753,240,54093,20,0.29
"2003-10-07",2.8701,240,54093,20,0.29
"2003-10-08",2.8444,240,54093,20,0.29
"2003-10-09",2.8422,240,54093,20,0.29
"2003-10-10",2.8401,240,54093,20,0.29
"2003-10-13",2.8371,240,54093,20,0.29
"2003-10-14",2.8425,240,54093,20,0.29
"2003-10-15",2.8268,240,54093,20,0.29
"2003-10-16",2.8409,240,54093,20,0.29
"2003-10-17",2.8635,240,54093,20,0.29
"2003-10-20",2.8839,240,54093,20,0.29
"2003-10-21",2.8642,240,54093,20,0.29
"2003-10-22",2.8602,240,54093,20,0.29
"2003-10-23",2.8698,240,54093,19,0.29
"2003-10-24",2.8695,240,54093,19,0.29
"2003-10-27",2.8728,240,54093,19,0.29
"2003-10-28",2.8675,240,54093,19,0.29
"2003-10-29",2.8537,240,54093,19,0.29
"2003-10-30",2.844,240,54093,19,0.29
"2003-10-31",2.8562,240,54093,19,0.29
"2003-11-03",2.8559,240,54093,19,0.29
"2003-11-04",2.8607,240,54093,19,0.29
"2003-11-05",2.8596,240,54093,19,0.29
"2003-11-06",2.8708,240,54093,19,0.29
"2003-11-07",2.8699,240,54093,19,0.29
"2003-11-10",2.8807,240,54093,19,0.29
"2003-11-11",2.8955,240,54093,19,0.29
"2003-11-12",2.9112,240,54093,19,0.29
"2003-11-13",2.9196,240,54093,19,0.29
"2003-11-14",2.9418,240,54093,19,0.29
"2003-11-17",2.9546,240,54093,19,0.29
"2003-11-18",2.9421,240,54093,19,0.29
"2003-11-19",2.9507,240,54093,19,0.29
"2003-11-20",2.948,240,54093,17.5,0.29
"2003-11-21",2.9301,240,54093,17.5,0.29
"2003-11-24",2.927,240,54093,17.5,0.29
"2003-11-25",2.9246,240,54093,17.5,0.29
"2003-11-26",2.9361,240,54093,17.5,0.29
"2003-11-27",2.9477,240,54093,17.5,0.29
"2003-11-28",2.9494,240,54093,17.5,0.29
"2003-12-01",2.9341,240,49296,17.5,0.52
"2003-12-02",2.9273,240,49296,17.5,0.52
"2003-12-03",2.9316,240,49296,17.5,0.52
"2003-12-04",2.9403,240,49296,17.5,0.52
"2003-12-05",2.9398,240,49296,17.5,0.52
"2003-12-08",2.9422,240,49296,17.5,0.52
"2003-12-09",2.935,240,49296,17.5,0.52
"2003-12-10",2.9429,240,49296,17.5,0.52
"2003-12-11",2.9434,240,49296,17.5,0.52
"2003-12-12",2.942,240,49296,17.5,0.52
"2003-12-15",2.9293,240,49296,17.5,0.52
"2003-12-16",2.932,240,49296,17.5,0.52
"2003-12-17",2.9381,240,49296,17.5,0.52
"2003-12-18",2.9341,240,49296,16.5,0.52
"2003-12-19",2.9278,240,49296,16.5,0.52
"2003-12-22",2.9239,240,49296,16.5,0.52
"2003-12-23",2.9175,240,49296,16.5,0.52
"2003-12-24",2.9082,240,49296,16.5,0.52
"2003-12-26",2.8994,240,49296,16.5,0.52
"2003-12-29",2.8883,240,49296,16.5,0.52
"2003-12-30",2.8892,240,49296,16.5,0.52
"2003-12-31",2.8892,240,49296,16.5,0.52
"2004-01-02",2.8862,240,49296,16.5,0.52
"2004-01-05",2.8627,240,49296,16.5,0.52
"2004-01-06",2.8508,240,49296,16.5,0.52
"2004-01-07",2.8723,240,49296,16.5,0.52
"2004-01-08",2.8588,240,49296,16.5,0.52
"2004-01-09",2.8422,240,49296,16.5,0.52
"2004-01-12",2.8163,240,49296,16.5,0.52
"2004-01-13",2.8022,240,49296,16.5,0.52
"2004-01-14",2.8142,240,49296,16.5,0.52
"2004-01-15",2.8126,240,49296,16.5,0.52
"2004-01-16",2.8184,240,49296,16.5,0.52
"2004-01-19",2.8419,240,49296,16.5,0.52
"2004-01-20",2.8382,240,49296,16.5,0.52
"2004-01-21",2.8417,240,49296,16.5,0.52
"2004-01-22",2.8417,240,49296,16.5,0.52
"2004-01-23",2.8435,240,49296,16.5,0.52
"2004-01-26",2.8431,240,49296,16.5,0.52
"2004-01-27",2.8587,240,49296,16.5,0.52
"2004-01-28",2.8785,240,49296,16.5,0.52
"2004-01-29",2.9236,240,49296,16.5,0.52
"2004-01-30",2.9409,240,49296,16.5,0.52
"2004-02-02",2.9486,240,49296,16.5,0.52
"2004-02-03",2.9326,240,49296,16.5,0.52
"2004-02-04",2.9106,240,49296,16.5,0.52
"2004-02-05",2.9335,240,49296,16.5,0.52
"2004-02-06",2.95,240,49296,16.5,0.52
"2004-02-09",2.9341,240,49296,16.5,0.52
"2004-02-10",2.9198,240,49296,16.5,0.52
"2004-02-11",2.9253,240,49296,16.5,0.52
"2004-02-12",2.9042,240,49296,16.5,0.52
"2004-02-13",2.9085,240,49296,16.5,0.52
"2004-02-16",2.9066,240,49296,16.5,0.52
"2004-02-17",2.9125,240,49296,16.5,0.52
"2004-02-18",2.9296,240,49296,16.5,0.52
"2004-02-19",2.9509,240,49296,16.5,0.52
"2004-02-20",2.9878,240,49296,16.5,0.52
"2004-02-25",2.9403,240,49296,16.5,0.52
"2004-02-26",2.9369,240,49296,16.5,0.52
"2004-02-27",2.9138,240,49296,16.5,0.52
"2004-03-01",2.8945,240,51612,16.5,0.47
"2004-03-02",2.9086,240,51612,16.5,0.47
"2004-03-03",2.8812,240,51612,16.5,0.47
"2004-03-04",2.8878,240,51612,16.5,0.47
"2004-03-05",2.879,240,51612,16.5,0.47
"2004-03-08",2.8752,240,51612,16.5,0.47
"2004-03-09",2.8758,240,51612,16.5,0.47
"2004-03-10",2.8891,240,51612,16.5,0.47
"2004-03-11",2.9132,240,51612,16.5,0.47
"2004-03-12",2.9063,240,51612,16.5,0.47
"2004-03-15",2.9013,240,51612,16.5,0.47
"2004-03-16",2.9001,240,51612,16.5,0.47
"2004-03-17",2.907,240,51612,16.5,0.47
"2004-03-18",2.9135,240,51612,16.25,0.47
"2004-03-19",2.9,240,51612,16.25,0.47
"2004-03-22",2.9107,240,51612,16.25,0.47
"2004-03-23",2.9144,240,51612,16.25,0.47
"2004-03-24",2.9264,240,51612,16.25,0.47
"2004-03-25",2.9337,240,51612,16.25,0.47
"2004-03-26",2.941,240,51612,16.25,0.47
"2004-03-29",2.9365,240,51612,16.25,0.47
"2004-03-30",2.9216,240,51612,16.25,0.47
"2004-03-31",2.9086,240,51612,16.25,0.47
"2004-04-01",2.8904,240,50498,16.25,0.37
"2004-04-02",2.893,240,50498,16.25,0.37
"2004-04-05",2.8851,240,50498,16.25,0.37
"2004-04-06",2.8743,240,50498,16.25,0.37
"2004-04-07",2.8773,240,50498,16.25,0.37
"2004-04-08",2.8802,240,50498,16.25,0.37
"2004-04-12",2.8855,240,50498,16.25,0.37
"2004-04-13",2.8851,240,50498,16.25,0.37
"2004-04-14",2.8956,240,50498,16.25,0.37
"2004-04-15",2.9064,240,50498,16,0.37
"2004-04-16",2.9153,240,50498,16,0.37
"2004-04-19",2.9101,240,50498,16,0.37
"2004-04-20",2.9186,240,50498,16,0.37
"2004-04-22",2.9305,240,50498,16,0.37
"2004-04-23",2.9173,240,50498,16,0.37
"2004-04-26",2.9085,240,50498,16,0.37
"2004-04-27",2.9161,240,50498,16,0.37
"2004-04-28",2.9335,240,50498,16,0.37
"2004-04-29",2.9522,240,50498,16,0.37
"2004-04-30",2.9447,240,50498,16,0.37
"2004-05-03",2.9569,240,50498,16,0.37
"2004-05-04",2.9696,240,50498,16,0.37
"2004-05-05",2.9616,240,50498,16,0.37
"2004-05-06",2.9899,240,50498,16,0.37
"2004-05-07",3.0504,240,50498,16,0.37
"2004-05-10",3.1249,240,50498,16,0.37
"2004-05-11",3.1051,240,50498,16,0.37
"2004-05-12",3.1211,240,50498,16,0.37
"2004-05-13",3.1279,240,50498,16,0.37
"2004-05-14",3.0982,240,50498,16,0.37
"2004-05-17",3.122,240,50498,16,0.37
"2004-05-18",3.1169,240,50498,16,0.37
"2004-05-19",3.1059,240,50498,16,0.37
"2004-05-20",3.1813,240,50498,16,0.37
"2004-05-21",3.2051,240,50498,16,0.37
"2004-05-24",3.1798,240,50498,16,0.37
"2004-05-25",3.1576,240,50498,16,0.37
"2004-05-26",3.157,240,50498,16,0.37
"2004-05-27",3.1524,240,50498,16,0.37
"2004-05-28",3.0961,240,50498,16,0.37
"2004-05-31",3.1291,240,50498,16,0.37
"2004-06-01",3.1567,260,49805,16,0.71
"2004-06-02",3.1302,260,49805,16,0.71
"2004-06-03",3.1443,260,49805,16,0.71
